,name,new_price,old_price,saved_price,sku,url,more_info
106,Digital Print Cambric Kurti GLS-22-265,1991,3481,1490,W-AP-23-350710 -P,https://www.gulahmedshop.com/digital-print-cambric-kurti-gls-22-265,"Cambric, No, 41% to 50%"
107,Digital Printed Cambric Shirt GLS-22-271,1991,3583,1592,W-AP-23-350746 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-22-271,"Cambric, No, 41% to 50%"
108,2PC Khadi Net Embroidered Shirt With Dupatta GLM-22-51,5643,11284,5641,W-AP-23-350923 -P,https://www.gulahmedshop.com/2pc-khadi-net-embroidered-shirt-with-dupatta-glm-22-51,"Khadi Net, Chiffon, No, 41% to 50%"
109,2 PC Khadi Net Embroidered Shirt With Dupatta GLM-22-52,6156,12311,6155,W-AP-23-350929 -P,https://www.gulahmedshop.com/2-pc-khadi-net-embroidered-shirt-with-dupatta-glm-22-52,"Khadi Net, Chiffon, No, 41% to 50%"
110,Dyed Jacquard Shirt GLS-23-81,2049,4097,2048,W-AP-23-355525 -P,https://www.gulahmedshop.com/dyed-jacquard-shirt-gls-23-81,"Jacquard, No, 41% to 50%"
111,Dyed Jacquard Shirt GLS-23-79,1895,3789,1894,W-AP-23-355513 -P,https://www.gulahmedshop.com/dyed-jacquard-shirt-gls-23-79,"Jacquard, No, 41% to 50%"
112,Dyed Jacquard Shirt GLS-23-80,2562,5124,2562,W-AP-23-355519 -P,https://www.gulahmedshop.com/dyed-jacquard-shirt-gls-23-80,"Jacquard, No, 41% to 50%"
113,Digital Printed Cambric Shirt GLS-23-18,1991,3583,1592,W-AP-23-355465 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-18,"Cambric, No, 41% to 50%"
114,Dyed Jacquard Shirt GLS-23-82,2306,4610,2304,W-AP-23-355531 -P,https://www.gulahmedshop.com/dyed-jacquard-shirt-gls-23-82,"Jacquard, No, 41% to 50%"
115,Dyed Jacquard Shirt GLS-23-83,2306,4610,2304,W-AP-23-355537 -P,https://www.gulahmedshop.com/dyed-jacquard-shirt-gls-23-83,"Jacquard, No, 41% to 50%"
116,2PC Cambric Screen Print Shirt With Trouser IPS-23-19,3230,6458,3228,W-AP-23-355717 -P,https://www.gulahmedshop.com/2pc-cambric-screen-print-shirt-with-trouser-ips-23-19,"Cambric, Cambric, No, 41% to 50%"
117,2 PC Embroidered Khadi Net Shirt With Duppatta GLM-22-53,5643,11284,5641,W-AP-23-350935 -P,https://www.gulahmedshop.com/2-pc-embroidered-khadi-net-shirt-with-duppatta-glm-22-53,"Khadi Net, Chiffon, No, 41% to 50%"
118,Jacquard Shirt GLS-23-85,2562,5124,2562,W-AP-23-355549 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-85,"Jacquard, No, 41% to 50%"
119,Digital Printed Cambric Shirt GLS-23-09,1991,3583,1592,W-AP-23-355417 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-09,"Cambric, No, 41% to 50%"
120,Digital Printed Cambric Shirt GLS-23-14,1991,3583,1592,W-AP-23-355441 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-14,"Cambric, No, 41% to 50%"
121,Digital Printed Cambric Shirt GLS-23-16,1990,3378,1388,W-AP-23-355453 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-16,"Cambric, No, 41% to 50%"
122,Digital Printed Cambric Shirt GLS 23-20,1991,3583,1592,W-AP-23-355507 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-20,"Cambric, No, 41% to 50%"
123,2 PC Embroidered Khadi Net Shirt With Dupatta GLM-22-50,5129,10258,5129,W-AP-23-350917 -P,https://www.gulahmedshop.com/2-pc-embroidered-khadi-net-shirt-with-dupatta-glm-22-50,"Khadi Net, Chiffon, No, 41% to 50%"
124,2 PC Cambric Shirt with Trouser IPS-23-20,3230,6458,3228,W-AP-23-355723 -P,https://www.gulahmedshop.com/2-pc-cambric-shirt-with-trouser-ips-23-20,"Cambric, Cambric, No, 41% to 50%"
125,Dyed Cambric Shirt GLS-23-193,1990,3378,1388,W-AP-23-355477 -P,https://www.gulahmedshop.com/dyed-cambric-shirt-gls-23-193,"Cambric, No, 41% to 50%"
126,Dyed Cambric Shirt GLS-23-197,1991,3789,1798,W-AP-23-355501 -P,https://www.gulahmedshop.com/dyed-cambric-shirt-gls-23-197,"Cambric, No, 41% to 50%"
127,Embroidered Cambric Shirt GLS-23-27,2716,5432,2716,W-AP-23-357868 -P,https://www.gulahmedshop.com/embroidered-cambric-shirt-gls-23-27,"Cambric, No, 41% to 50%"
128,Embroidered Cambric Shirt GLS-23-29,2716,5432,2716,W-AP-23-357874 -P,https://www.gulahmedshop.com/embroidered-cambric-shirt-gls-23-29,"Cambric, No, 41% to 50%"
129,Dyed Jacquard Shirt GLS-23-84,1895,3789,1894,W-AP-23-355543 -P,https://www.gulahmedshop.com/dyed-jacquard-shirt-gls-23-84,"Jacquard, No, 41% to 50%"
130,2PC Cambric Screen Print Shirt With Trouser IPS-23-12,3230,6458,3228,W-AP-23-355651 -P,https://www.gulahmedshop.com/2pc-cambric-screen-print-shirt-with-trouser-ips-23-12,"Cambric, Cambric, No, 41% to 50%"
131,Jacquard Shirt GLS-23-87,1895,3789,1894,W-AP-23-355561 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-87,"Jacquard, No, 41% to 50%"
132,2PC Khadi Net Embroidered Shirt and Dupatta GLM-22-54,4616,9231,4615,W-AP-23-350941 -P,https://www.gulahmedshop.com/2pc-khadi-net-embroidered-shirt-and-dupatta-glm-22-54,"Jacquard, No, 41% to 50%"
133,Digital Printed Cambric Shirt GLS-22-270,1991,3583,1592,W-AP-23-350740 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-22-270,"Cambric, No, 41% to 50%"
134,Digital Printed Cambric Shirt GLS-23-08,1990,3378,1388,W-AP-23-355411 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-08,"Cambric, No, 41% to 50%"
135,Digital Printed Cambric Shirt GLS-23-10,1990,3378,1388,W-AP-23-355423 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-10,"Cambric, No, 41% to 50%"
136,Cambric Shirt GLS-23-196,1990,3378,1388,W-AP-23-355495 -P,https://www.gulahmedshop.com/cambric-shirt-gls-23-196,"Cambric, No, 41% to 50%"
137,Digital Printed Cambric Kurti GLS-22-269,1991,3789,1798,W-AP-23-350734 -P,https://www.gulahmedshop.com/digital-printed-cambric-kurti-gls-22-269,"Cambric, No, 41% to 50%"
138,Digital Printed Cambric Shirt GLS-23-02,1990,3378,1388,W-AP-23-355375 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-02,"Cambric, No, 41% to 50%"
139,1PC Cambric Embelished Shirt GLS-23-219,1991,3583,1592,W-AP-23-360477 -P,https://www.gulahmedshop.com/1pc-cambric-embelished-shirt-gls-23-219,"Cambric, No, 41% to 50%"
140,Digital Printed Cambric Shirt GLS-23-03,1990,3378,1388,W-AP-23-355381 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-03,"Cambric, No, 41% to 50%"
141,2PC Cambric Embellished Shirt with Trouser IPS-23-33,3435,6869,3434,W-AP-23-355771 -P,https://www.gulahmedshop.com/2pc-cambric-embellished-shirt-with-trouser-ips-23-33,"Cambric, Cambric, No, 41% to 50%"
142,2PC Cambric Screen Printed Shirt with Trouser IPS-23-14,3230,6458,3228,W-AP-23-355693 -P,https://www.gulahmedshop.com/2pc-cambric-screen-printed-shirt-with-trouser-ips-23-14,"Cambric, Cambric, No, 41% to 50%"
143,2PC Rawsilk Embosed Printed Shirt with Trouser GLM-23-10,4616,9231,4615,W-AP-23-357880 -P,https://www.gulahmedshop.com/2pc-rawsilk-embosed-printed-shirt-with-trouser-glm-23-10,"Raw Silk, Raw Silk, No, 41% to 50%"
144,Digital Printed Cambric Shirt GLS-23-127,2491,4610,2119,W-AP-23-362982 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-127,"Cambric, No, 41% to 50%"
145,Dobby Embellished Shirt GLS-23-66,2491,4508,2017,W-AP-23-359993 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-66,"Dobby, No, 41% to 50%"
146,Dobby Embellished Shirt GLS-23-73,1991,3789,1798,W-AP-23-360029 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-73,"Dobby, No, 41% to 50%"
147,Dobby Embellished Shirt GLS-23-77,1991,3789,1798,W-AP-23-360047 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-77,"Dobby, No, 41% to 50%"
148,Jacquard Embroidered Shirt GLS-23-190,2562,5124,2562,W-AP-23-360459 -P,https://www.gulahmedshop.com/jacquard-embroidered-shirt-gls-23-190,"Jacquard, No, 41% to 50%"
149,Digital Printed Cambric Shirt GLS-23-125,1991,3583,1592,W-AP-23-362976 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-125,"Cambric, No, 41% to 50%"
150,Fancy Embellished Shirt GLM-23-37,4616,9231,4615,W-AP-23-360345 -P,https://www.gulahmedshop.com/fancy-embellished-shirt-glm-23-37,"Organza, No, 41% to 50%"
151,2PC Cambric Embroidered Shirt with Trouser IPS-23-94,4103,8204,4101,W-AP-23-360597 -P,https://www.gulahmedshop.com/2pc-cambric-embroidered-shirt-with-trouser-ips-23-94,"Cambric, Cambric, No, 41% to 50%"
152,Jacquard Embroidered Shirt GLS-23-186,3076,6150,3074,W-AP-23-360435 -P,https://www.gulahmedshop.com/jacquard-embroidered-shirt-gls-23-186,"Jacquard, No, 41% to 50%"
153,Printed Cambric Shirt GLS-23-124,1991,3789,1798,W-AP-23-366426 -P,https://www.gulahmedshop.com/printed-cambric-shirt-gls-23-124,"Cambric, No, 41% to 50%"
154,Zari Jacquard Shirt GLS-23-41,2491,4508,2017,W-AP-23-360561 -P,https://www.gulahmedshop.com/zari-jacquard-shirt-gls-23-41,"Jacquard, No, 41% to 50%"
155,Zari Jacquard Shirt GLS-23-42,2491,4508,2017,W-AP-23-360567 -P,https://www.gulahmedshop.com/zari-jacquard-shirt-gls-23-42,"Jacquard, No, 41% to 50%"
156,Jacquard Embellished Shirt GLS-23-44,2491,4918,2427,W-AP-23-364774 -P,https://www.gulahmedshop.com/jacquard-embellished-shirt-gls-23-44,"Jacquard, No, 41% to 50%"
157,Jacquard Embellished Shirt GLS-23-46,2491,4918,2427,W-AP-23-364780 -P,https://www.gulahmedshop.com/jacquard-embellished-shirt-gls-23-46,"Jacquard, No, 41% to 50%"
158,Dobby Embellished Shirt GLS-23-75,1991,3789,1798,W-AP-23-360035 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-75,"Dobby, No, 41% to 50%"
159,Jacquard Shirt GLS-23-32,2491,5021,2530,W-AP-23-366444 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-32,"Jacquard, No, 41% to 50%"
160,Jacquard Shirt GLS-23-37,2491,5021,2530,W-AP-23-366468 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-37,"Jacquard, No, 41% to 50%"
161,Jacquard Shirt GLS-23-36,2491,5021,2530,W-AP-23-366462 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-36,"Jacquard, No, 41% to 50%"
162,Jacquard Shirt GLS-23-40,2490,4816,2326,W-AP-23-363000 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-40,"Jacquard, No, 41% to 50%"
163,2PC Dobby Embroidered Shirt With Trouser IPW-22-14,4924,9847,4923,W-AP-23-349908 -P,https://www.gulahmedshop.com/2pc-dobby-embroidered-shirt-with-trouser-ipw-22-14,"Dobby, Organza, No, 41% to 50%"
164,2PC Screen Print Shirt And Trouser GLM-23-38,4616,9231,4615,W-AP-23-360351 -P,https://www.gulahmedshop.com/2pc-screen-print-shirt-and-trouser-glm-23-38,"Yarn Dyed, Yarn Dyed, No, 41% to 50%"
165,Jacquard Shirt GLS-23-38,2490,4816,2326,W-AP-23-362994 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-38,"Jacquard, No, 41% to 50%"
166,2PC Embroidered Shirt With Trouser IPW-22-11,4616,9231,4615,W-AP-23-349902 -P,https://www.gulahmedshop.com/2pc-embroidered-shirt-with-trouser-ipw-22-11,"Dobby, Cambric, No, 41% to 50%"
167,Digital Printed Cambric Shirt GLS-23-93,1491,2967,1476,W-AP-23-359933 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-93,"Cambric, No, 41% to 50%"
168,Digital Printed Cambric Shirt GLS-23-131,1991,3583,1592,W-AP-23-362988 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-131,"Cambric, No, 41% to 50%"
169,Dobby Embellished Shirt GLS-23-76,2491,4508,2017,W-AP-23-360041 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-76,"Dobby, No, 41% to 50%"
170,Dobby Shirt GLS-23-78,2491,4508,2017,W-AP-23-360053 -P,https://www.gulahmedshop.com/dobby-shirt-gls-23-78,"Dobby, No, 41% to 50%"
171,1Pc Digital Printed Cambric Kurti GLS-23-13,2491,4610,2119,W-AP-23-355435 -P,https://www.gulahmedshop.com/1pc-digital-printed-cambric-kurti-gls-23-13,"Cambric, No, 41% to 50%"
172,1Pc Dyed Cambric Screen Printed Kurti GLS-23-109,1990,3690,1700,W-AP-23-367595 -P,https://www.gulahmedshop.com/1pc-dyed-cambric-screen-printed-kurti-gls-23-109,"Cambric, No, 41% to 50%"
173,1Pc Dyed Cambric Screen Printed Kurti GLS-23-112,1990,3690,1700,W-AP-23-367613 -P,https://www.gulahmedshop.com/1pc-dyed-cambric-screen-printed-kurti-gls-23-112,"Cambric, No, 41% to 50%"
174,Odhani Dyed Dupatta WGK-DPT-DY-130,1073,2146,1073,W-AP-23-350430,https://www.gulahmedshop.com/odhani-dyed-dupatta-wgk-dpt-dy-130,"Cotton, No, 41% to 50%"
175,Graphite Blended Solid Scarf WG-SCF-23-110,565,1129,564,W-AP-23-356437,https://www.gulahmedshop.com/graphite-blended-solid-scarf-wg-scf-23-110,"Blended, No, 41% to 50%"
176,The Loom Cotton Printed Shirt WGK-YDS-DY-2604,1895,3789,1894,W-AP-23-363753 -P,https://www.gulahmedshop.com/the-loom-cotton-printed-shirt-wgk-yds-dy-2604,"Cotton, No, 41% to 50%"
177,Printed Melody Lawn Printed Shirt WGK-CMS-DP-2610,1690,3378,1688,W-AP-23-363645 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-wgk-cms-dp-2610,"Lawn, No, 41% to 50%"
178,Har Roz Cotton Printed Shirt WGK-CRS-DY-2617,2306,4610,2304,W-AP-23-363741 -P,https://www.gulahmedshop.com/har-roz-cotton-printed-shirt-wgk-crs-dy-2617,"Cotton, No, 41% to 50%"
179,Printed Melody Lawn Printed Shirt WGK-CMS-DP-2634,1690,3378,1688,W-AP-23-363681 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-wgk-cms-dp-2634,"Lawn, No, 41% to 50%"
180,Printed Melody Lawn Printed Shirt WGK-CMS-DP-2636,1690,3378,1688,W-AP-23-363669 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-wgk-cms-dp-2636,"Lawn, No, 41% to 50%"
181,Printed Melody Lawn Printed Shirt WGK-CMS-DP-2638,1690,3378,1688,W-AP-23-363657 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-wgk-cms-dp-2638,"Lawn, No, 41% to 50%"
182,Printed Melody Lawn Printed Shirt WGK-CMS-DP-2653,1690,3378,1688,W-AP-23-364568 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-wgk-cms-dp-2653,"Lawn, No, 41% to 50%"
183,Printed Melody Lawn Printed Shirt WGK-CMS-DP-2657,1690,3378,1688,W-AP-23-363765 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-wgk-cms-dp-2657,"Lawn, No, 41% to 50%"
184,Printed Melody Lawn Printed Shirt WGK-LWS-DP-2775,1690,3378,1688,W-AP-23-363795 -P,https://www.gulahmedshop.com/printed-melody-lawn-printed-shirt-wgk-lws-dp-2775,"Lawn, No, 41% to 50%"
185,The Loom Yarn Dyed Shirt WGK-YDS-DE-2466,1946,3892,1946,W-AP-23-364047 -P,https://www.gulahmedshop.com/the-loom-yarn-dyed-shirt-wgk-yds-de-2466,"Yarn Dyed, No, 41% to 50%"
186,Har Roz Cambric Shirt And Trouser WGK-CMS-DY-2671,3332,6664,3332,W-AP-23-364065 -P,https://www.gulahmedshop.com/har-roz-cambric-shirt-and-trouser-wgk-cms-dy-2671,"Cambric, Cambric, No, 41% to 50%"
187,Needle Craft Lurax Dobby Dyed Embroidered Shirt WGK-LDS-DE-2781,3076,6150,3074,W-AP-23-363585 -P,https://www.gulahmedshop.com/needle-craft-lurax-dobby-dyed-embroidered-shirt-wgk-lds-de-2781,"Dobby, No, 41% to 50%"
188,Needle Craft Lurax Dobby Dyed Embroidered Shirt WGK-LDS-DE-2784,2408,4816,2408,W-AP-23-363603 -P,https://www.gulahmedshop.com/needle-craft-lurax-dobby-dyed-embroidered-shirt-wgk-lds-de-2784,"Dobby, No, 41% to 50%"
189,Needle Craft Raw Silk Embroidered Shirt WGK-RSW-DE-1977,3995,7990,3995,W-AP-23-368718 -P,https://www.gulahmedshop.com/needle-craft-raw-silk-embroidered-shirt-wgk-rsw-de-1977,"Raw Silk, No, 41% to 50%"
190,Printed Melody Cambric Printed Shirt WGK-CMS-DP-2650,1536,3070,1534,W-AP-23-364616 -P,https://www.gulahmedshop.com/printed-melody-cambric-printed-shirt-wgk-cms-dp-2650,"Cambric, No, 41% to 50%"
191,The Loom Yarn Dyed Embroidered Shirt And Trouser WGK-YDS-DE-2680,3589,7177,3588,W-AP-23-363621 -P,https://www.gulahmedshop.com/the-loom-yarn-dyed-embroidered-shirt-and-trouser-wgk-yds-de-2680,"Yarn Dyed, Yarn Dyed, No, 41% to 50%"
192,Printed Melody Cambric Printed Shirt WGK-CMS-DP-2648,1022,2043,1021,W-AP-23-364646 -P,https://www.gulahmedshop.com/printed-melody-cambric-printed-shirt-wgk-cms-dp-2648,"Cambric, No, 41% to 50%"
193,Printed Melody Chambray Printed Shirt WGK-CMS-DP-2642,2095,4190,2095,W-AP-23-368760 -P,https://www.gulahmedshop.com/printed-melody-chambray-printed-shirt-wgk-cms-dp-2642,"Chambray, No, 41% to 50%"
194,Lawn Dyed Shirt WGK-CMS-DY-2592,2460,4918,2458,W-AP-23-364053 -P,https://www.gulahmedshop.com/lawn-dyed-shirt-wgk-cms-dy-2592,"Lawn, No, 41% to 50%"
195,Lawn Printed Shirt WGK-CMS-DP-2613,1536,3070,1534,W-AP-23-364508 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-cms-dp-2613,"Lawn, No, 41% to 50%"
196,Yarn Dyed Shirt WGK-YDS-DY-2626,2562,5124,2562,W-AP-23-363627 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-yds-dy-2626,"Yarn Dyed, No, 41% to 50%"
197,Lawn Printed Trouser WGK-TRS-DP-493,990,1838,848,W-AP-23-364424 -P,https://www.gulahmedshop.com/lawn-printed-trouser-wgk-trs-dp-493,"Lawn, No, 41% to 50%"
198,Lawn Printed Shirt WGK-LWS-DP-2713,1176,2351,1175,W-AP-23-362797 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-lws-dp-2713,"Lawn, No, 41% to 50%"
199,Lawn Printed Shirt WGK-LWS-DP-2714,1176,2351,1175,W-AP-23-362803 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-lws-dp-2714,"Lawn, No, 41% to 50%"
200,Lawn Printed Embroidered Shirt WGK-CMS-DP-2635,2306,4610,2304,W-AP-23-364532 -P,https://www.gulahmedshop.com/lawn-printed-embroidered-shirt-wgk-cms-dp-2635,"Lawn, No, 41% to 50%"
201,Lawn Printed Embroidered Shirt WGK-CMS-DP-2639,1995,3990,1995,W-AP-23-367333 -P,https://www.gulahmedshop.com/lawn-printed-embroidered-shirt-wgk-cms-dp-2639,"Lawn, No, 41% to 50%"
202,Lawn Printed Embroidered Shirt WGK-CMS-DP-2640,2049,4097,2048,W-AP-23-364604 -P,https://www.gulahmedshop.com/lawn-printed-embroidered-shirt-wgk-cms-dp-2640,"Lawn, No, 41% to 50%"
203,Lawn Printed Shirt WGK-CMS-DP-2647,1536,3070,1534,W-AP-23-364556 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-cms-dp-2647,"Lawn, No, 41% to 50%"
204,Yarn Dyed Embroidered Shirt WGK-YDS-DE-2646,1995,3990,1995,W-AP-23-367321 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-wgk-yds-de-2646,"Yarn Dyed, No, 41% to 50%"
205,Lawn Printed Shirt WGK-LWS-DP-2743,1536,3070,1534,W-AP-23-364700 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-lws-dp-2743,"Lawn, No, 41% to 50%"
206,Lawn Printed Shirt WGK-LWS-DP-2711,1176,2351,1175,W-AP-23-362821 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-lws-dp-2711,"Lawn, No, 41% to 50%"
207,Yarn Dyed Embroidered Shirt WGK-YDS-DE-2805,1995,3990,1995,W-AP-23-368742 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-wgk-yds-de-2805,"Yarn Dyed, No, 41% to 50%"
208,Yarn Dyed Embroidered Shirt WGK-YDS-DE-2627,2995,5990,2995,W-AP-23-367291 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-wgk-yds-de-2627,"Yarn Dyed, No, 41% to 50%"
209,Jacquard Shirt WGK-DJS-DY-2772,2345,4690,2345,W-AP-23-370246 -P,https://www.gulahmedshop.com/jacquard-shirt-wgk-djs-dy-2772,"Jacquard, No, 41% to 50%"
210,Jacquard Shirt WGK-DJS-DY-2773,2345,4690,2345,W-AP-23-370252 -P,https://www.gulahmedshop.com/jacquard-shirt-wgk-djs-dy-2773,"Jacquard, No, 41% to 50%"
211,Jacquard Shirt WGK-DJS-DY-2774,2145,4290,2145,W-AP-23-370258 -P,https://www.gulahmedshop.com/jacquard-shirt-wgk-djs-dy-2774,"Jacquard, No, 41% to 50%"
212,Lawn Printed Shirt WGK-CMS-DP-2649,1690,3378,1688,W-AP-23-364119 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-cms-dp-2649,"Lawn, No, 41% to 50%"
213,Lawn Printed Shirt WGK-CMS-DP-2612,1536,3070,1534,W-AP-23-364496 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-cms-dp-2612,"Lawn, No, 41% to 50%"
214,Lawn Printed Shirt WGK-CMS-DP-2633,1690,3378,1688,W-AP-23-364520 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-cms-dp-2633,"Lawn, No, 41% to 50%"
215,Lawn Printed Shirt And Trouser WGK-CMS-DP-2827,2645,5290,2645,W-AP-23-370360 -P,https://www.gulahmedshop.com/lawn-printed-shirt-and-trouser-wgk-cms-dp-2827,"Lawn, Lawn, No, 41% to 50%"
216,Cambric Printed Shirt WGK-CMS-DP-2644,1690,3378,1688,W-AP-23-364544 -P,https://www.gulahmedshop.com/cambric-printed-shirt-wgk-cms-dp-2644,"Cambric, No, 41% to 50%"
217,Lawn Printed Shirt WGK-LWS-DP-1974,1495,2990,1495,W-AP-23-368724 -P,https://www.gulahmedshop.com/lawn-printed-shirt-wgk-lws-dp-1974,"Lawn, No, 41% to 50%"
218,Cambric Printed Embroidered Shirt WGK-CMS-DP-2611,1690,3378,1688,W-AP-23-364634 -P,https://www.gulahmedshop.com/cambric-printed-embroidered-shirt-wgk-cms-dp-2611,"Cambric, No, 41% to 50%"
219,Cambric Printed Embroidered Shirt WGK-CMS-DP-2656,2495,4990,2495,W-AP-23-367119 -P,https://www.gulahmedshop.com/cambric-printed-embroidered-shirt-wgk-cms-dp-2656,"Cambric, No, 41% to 50%"
220,Cambric Printed Shirt And Trouser WGK-CMW-DP-2942,2495,4990,2495,W-AP-23-372794 -P,https://www.gulahmedshop.com/cambric-printed-shirt-and-trouser-wgk-cmw-dp-2942,"Cambric, Cambric, No, 41% to 50%"
221,Cambric Printed Shirt And Trouser WGK-CMW-DP-2943,2695,5390,2695,W-AP-23-372746 -P,https://www.gulahmedshop.com/cambric-printed-shirt-and-trouser-wgk-cmw-dp-2943,"Cambric, Cambric, No, 41% to 50%"
222,Cotail Printed Shirt And Trouser WGK-CTW-DP-2972,2645,5290,2645,W-AP-23-373414 -P,https://www.gulahmedshop.com/cotail-printed-shirt-and-trouser-wgk-ctw-dp-2972,"Cotail, Cotail, No, 41% to 50%"
223,Cambric Printed Shirt And Trouser With Lawn Dupatta WGK-CMW-DP-2931,3145,6290,3145,W-AP-23-372722 -P,https://www.gulahmedshop.com/cambric-printed-shirt-and-trouser-with-lawn-dupatta-wgk-cmw-dp-2931,"Cambric, Lawn, Cambric, No, 41% to 50%"
224,Cambric Printed Shirt And Trouser With Lawn Dupatta WGK-CMW-DP-2932,3145,6290,3145,W-AP-23-372728 -P,https://www.gulahmedshop.com/cambric-printed-shirt-and-trouser-with-lawn-dupatta-wgk-cmw-dp-2932,"Cambric, Lawn, Cambric, No, 41% to 50%"
225,Cotail Printed Shirt And Trouser WGK-CTW-DP-2970,3145,6290,3145,W-AP-23-372140 -P,https://www.gulahmedshop.com/cotail-printed-shirt-and-trouser-wgk-ctw-dp-2970,"Cotail, Cotail, No, 41% to 50%"
226,Cambric Printed Shirt WGK-CMS-DP-2643,2745,5490,2745,W-AP-23-374909 -P,https://www.gulahmedshop.com/cambric-printed-shirt-wgk-cms-dp-2643,"Cambric, No, 41% to 50%"
227,Ayudia Khaddar Printed Shirt And Trouser WGK-AYW-DP-3195,2945,5890,2945,W-AP-23-374729 -P,https://www.gulahmedshop.com/ayudia-khaddar-printed-shirt-and-trouser-wgk-ayw-dp-3195,"Khaddar, Khaddar, Yes, 41% to 50%"
228,Ayudia Khaddar Printed Shirt And Trouser WGK-AYW-DP-3196,2945,5890,2945,W-AP-23-374735 -P,https://www.gulahmedshop.com/ayudia-khaddar-printed-shirt-and-trouser-wgk-ayw-dp-3196,"Khaddar, Khaddar, Yes, 41% to 50%"
229,Ayudia Khaddar Printed Shirt And Trouser WGK-AYW-DP-3197,3295,6590,3295,W-AP-23-374753 -P,https://www.gulahmedshop.com/ayudia-khaddar-printed-shirt-and-trouser-wgk-ayw-dp-3197,"Khaddar, Khaddar, Yes, 41% to 50%"
230,Cotail Printed Shirt And Trouser WGK-CTW-DP-3208,2945,5890,2945,W-AP-23-374777 -P,https://www.gulahmedshop.com/cotail-printed-shirt-and-trouser-wgk-ctw-dp-3208,"Cotail, Cotail, Yes, 41% to 50%"
231,Light Blue Denim Jacket 224-210-029,2459,4097,1638,W-AP-22-326129 -P,https://www.gulahmedshop.com/light-blue-denim-jacket-224-210-029,"No, 31% to 40%"
232,Printed Cambric Shirt GLS-23-128,0,"3,390",0,W-AP-23-368402 -P,https://www.gulahmedshop.com/printed-cambric-shirt-gls-23-128,"Cambric, No"
